id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
80522018,80522018,jenntejada,,"Mom, wife, leader, thinker, doer, wave rider. CEO @pagerduty, board member @puppetize",,777,614,41,Wed Oct 07 07:47:48 +0000 2009,690,False,499,en,"{'truncated': False, 'entities': {'user_mentions': [{'id': 91478624, 'name': 'Forbes', 'indices': [65, 72], 'screen_name': 'Forbes', 'id_str': '91478624'}], 'urls': [{'expanded_url': 'http://www.forbes.com/sites/johnhall/2017/03/05/the-most-powerful-leadership-tool-you-have-your-own-example/#2b9c433cedc5', 'url': 'https://t.co/rBT3VXUfp1', 'display_url': 'forbes.com/sites/johnhall…', 'indices': [73, 96]}], 'hashtags': [{'text': 'iwd2017', 'indices': [97, 105]}], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Wed Mar 08 17:52:58 +0000 2017', 'id_str': '839534422458191872', 'in_reply_to_user_id': None, 'contributors': None, 'favorited': False, 'retweet_count': 1, 'favorite_count': 7, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'lang': 'en', 'possibly_sensitive': False, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 839534422458191872, 'text': 'The Most Powerful Leadership Tool You Have: Your Own Example via @forbes https://t.co/rBT3VXUfp1 #iwd2017', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}",False,False,False,Jennifer Tejada,0
219471857,219471857,mark_on_task,"Philadelphia, PA",Why not travel the world for three weeks talking about DevOps and Performance Engineering?,https://t.co/nVsMPFcsdD,2022,690,128,Wed Nov 24 23:36:05 +0000 2010,6544,False,5234,en,"{'truncated': False, 'entities': {'user_mentions': [{'id': 368357474, 'name': 'Ministry of Testing', 'indices': [3, 18], 'screen_name': 'ministryoftest', 'id_str': '368357474'}], 'urls': [{'expanded_url': 'https://club.ministryoftesting.com/c/testbash/testbash-brighton', 'url': 'https://t.co/1g1BwY7Ta4', 'display_url': 'club.ministryoftesting.com/c/testbash/tes…', 'indices': [106, 129]}], 'hashtags': [{'text': 'testbash', 'indices': [29, 38]}], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Mon Mar 13 16:19:35 +0000 2017', 'id_str': '841322858932535297', 'in_reply_to_user_id': None, 'retweeted_status': {'truncated': False, 'entities': {'user_mentions': [], 'urls': [{'expanded_url': 'https://club.ministryoftesting.com/c/testbash/testbash-brighton', 'url': 'https://t.co/1g1BwY7Ta4', 'display_url': 'club.ministryoftesting.com/c/testbash/tes…', 'indices': [86, 109]}], 'hashtags': [{'text': 'testbash', 'indices': [9, 18]}], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Mon Mar 13 13:29:18 +0000 2017', 'id_str': '841280008828129280', 'in_reply_to_user_id': None, 'contributors': None, 'favorited': False, 'retweet_count': 4, 'favorite_count': 4, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>', 'lang': 'en', 'possibly_sensitive': False, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 841280008828129280, 'text': 'Going to #testbash Brighton?  We’ve posted the schedule and details of meetups here - https://t.co/1g1BwY7Ta4', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}, 'contributors': None, 'favorited': False, 'retweet_count': 4, 'favorite_count': 0, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'lang': 'en', 'possibly_sensitive': False, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 841322858932535297, 'text': 'RT @ministryoftest: Going to #testbash Brighton?  We’ve posted the schedule and details of meetups here - https://t.co/1g1BwY7Ta4', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}",False,False,False,Mark On Task,0
2856459903,2856459903,VeraGeBa,"München, Bayern",In recent years I learned a lot a cool stuff I can use for requirements and testing - but my real passion lies in learning and how to improve it! (with tech :)),,203,97,20,Sun Nov 02 09:58:12 +0000 2014,1218,False,570,de,"{'truncated': False, 'entities': {'user_mentions': [{'id': 368357474, 'name': 'Ministry of Testing', 'indices': [28, 43], 'screen_name': 'ministryoftest', 'id_str': '368357474'}], 'urls': [], 'hashtags': [{'text': 'Munich', 'indices': [44, 51]}, {'text': 'testerstammtisch', 'indices': [53, 70]}], 'media': [{'type': 'photo', 'expanded_url': 'https://twitter.com/VeraGeBa/status/839913479775596544/photo/1', 'sizes': {'small': {'h': 680, 'w': 510, 'resize': 'fit'}, 'large': {'h': 1440, 'w': 1080, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}, 'medium': {'h': 1200, 'w': 900, 'resize': 'fit'}}, 'media_url_https': 'https://pbs.twimg.com/media/C6f41ZKWUAEJBQB.jpg', 'id_str': '839913451698933761', 'id': 839913451698933761, 'url': 'https://t.co/bep6ceVPCe', 'indices': [71, 94], 'media_url': 'http://pbs.twimg.com/media/C6f41ZKWUAEJBQB.jpg', 'display_url': 'pic.twitter.com/bep6ceVPCe'}], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Thu Mar 09 18:59:13 +0000 2017', 'id_str': '839913479775596544', 'in_reply_to_user_id': None, 'contributors': None, 'favorited': False, 'retweet_count': 4, 'favorite_count': 7, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'extended_entities': {'media': [{'type': 'photo', 'expanded_url': 'https://twitter.com/VeraGeBa/status/839913479775596544/photo/1', 'sizes': {'small': {'h': 680, 'w': 510, 'resize': 'fit'}, 'large': {'h': 1440, 'w': 1080, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}, 'medium': {'h': 1200, 'w': 900, 'resize': 'fit'}}, 'media_url_https': 'https://pbs.twimg.com/media/C6f41ZKWUAEJBQB.jpg', 'id_str': '839913451698933761', 'id': 839913451698933761, 'url': 'https://t.co/bep6ceVPCe', 'indices': [71, 94], 'media_url': 'http://pbs.twimg.com/media/C6f41ZKWUAEJBQB.jpg', 'display_url': 'pic.twitter.com/bep6ceVPCe'}, {'type': 'photo', 'expanded_url': 'https://twitter.com/VeraGeBa/status/839913479775596544/photo/1', 'sizes': {'small': {'h': 510, 'w': 680, 'resize': 'fit'}, 'large': {'h': 1080, 'w': 1440, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}, 'medium': {'h': 900, 'w': 1200, 'resize': 'fit'}}, 'media_url_https': 'https://pbs.twimg.com/media/C6f42SUXQAUYyvA.jpg', 'id_str': '839913467041759237', 'id': 839913467041759237, 'url': 'https://t.co/bep6ceVPCe', 'indices': [71, 94], 'media_url': 'http://pbs.twimg.com/media/C6f42SUXQAUYyvA.jpg', 'display_url': 'pic.twitter.com/bep6ceVPCe'}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'lang': 'en', 'possibly_sensitive': False, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 839913479775596544, 'text': 'Food and discussions at the @ministryoftest #Munich  #testerstammtisch https://t.co/bep6ceVPCe', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}",False,False,False,Vera Gehlen-Baum,0
1572082038,1572082038,katrina_tester,"Wellington, New Zealand",Test Practice Manager | Editor @TestingTrapeze | Co-Founder @WeTestNZ | International Speaker | Writer https://t.co/MensMzCGPj,http://t.co/MaYwGvvUmc,3877,379,212,Sat Jul 06 06:11:26 +0000 2013,7220,False,4348,en,"{'truncated': False, 'entities': {'user_mentions': [], 'urls': [{'expanded_url': 'https://www.theatlantic.com/technology/archive/2015/11/programmers-should-not-call-themselves-engineers/414271/?utm_source=twb', 'url': 'https://t.co/RH0EQdquX9', 'display_url': 'theatlantic.com/technology/arc…', 'indices': [111, 134]}], 'hashtags': [], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Mon Mar 13 09:01:43 +0000 2017', 'id_str': '841212667591192576', 'in_reply_to_user_id': None, 'contributors': None, 'favorited': False, 'retweet_count': 2, 'favorite_count': 8, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'lang': 'en', 'possibly_sensitive': False, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 841212667591192576, 'text': 'Interesting perspective that applies to testing too. ""The title “engineer” is cheapened by the tech industry."" https://t.co/RH0EQdquX9', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}",False,False,False,Katrina Clokie,0
3498661753,3498661753,fintechcoach,,"Growth coach, fintech mentor & big bank defector",,372,396,78,Wed Sep 09 00:37:56 +0000 2015,381,False,440,en,"{'truncated': False, 'entities': {'user_mentions': [{'id': 816149473227206657, 'name': 'Spotcap New Zealand', 'indices': [3, 13], 'screen_name': 'SpotcapNZ', 'id_str': '816149473227206657'}, {'id': 2837293842, 'name': 'Amy Ciolek', 'indices': [15, 25], 'screen_name': 'AmyCiolek', 'id_str': '2837293842'}, {'id': 3714548893, 'name': 'Gina Choutis', 'indices': [27, 39], 'screen_name': 'GinaChoutis', 'id_str': '3714548893'}, {'id': 3498661753, 'name': 'Michelle Moffatt', 'indices': [41, 54], 'screen_name': 'fintechcoach', 'id_str': '3498661753'}, {'id': 263438140, 'name': 'Jessica Ellerm', 'indices': [59, 73], 'screen_name': 'JessicaEllerm', 'id_str': '263438140'}], 'urls': [], 'hashtags': [], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Wed Mar 08 21:10:32 +0000 2017', 'id_str': '839584139925868544', 'in_reply_to_user_id': None, 'retweeted_status': {'truncated': True, 'entities': {'user_mentions': [{'id': 2837293842, 'name': 'Amy Ciolek', 'indices': [0, 10], 'screen_name': 'AmyCiolek', 'id_str': '2837293842'}, {'id': 3714548893, 'name': 'Gina Choutis', 'indices': [12, 24], 'screen_name': 'GinaChoutis', 'id_str': '3714548893'}, {'id': 3498661753, 'name': 'Michelle Moffatt', 'indices': [26, 39], 'screen_name': 'fintechcoach', 'id_str': '3498661753'}, {'id': 263438140, 'name': 'Jessica Ellerm', 'indices': [44, 58], 'screen_name': 'JessicaEllerm', 'id_str': '263438140'}], 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/839370143419482113', 'url': 'https://t.co/JlhX5xi3WI', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [117, 140]}], 'hashtags': [], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Wed Mar 08 07:00:11 +0000 2017', 'id_str': '839370143419482113', 'in_reply_to_user_id': 2837293842, 'contributors': None, 'favorited': False, 'retweet_count': 1, 'favorite_count': 2, 'place': None, 'in_reply_to_screen_name': 'AmyCiolek', 'retweeted': False, 'source': '<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>', 'lang': 'en', 'possibly_sensitive': False, 'in_reply_to_user_id_str': '2837293842', 'is_quote_status': False, 'id': 839370143419482113, 'text': '@AmyCiolek, @GinaChoutis, @fintechcoach and @JessicaEllerm  give us their views on why women are a vital part of th… https://t.co/JlhX5xi3WI', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}, 'contributors': None, 'favorited': False, 'retweet_count': 1, 'favorite_count': 0, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'lang': 'en', 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 839584139925868544, 'text': 'RT @SpotcapNZ: @AmyCiolek, @GinaChoutis, @fintechcoach and @JessicaEllerm  give us their views on why women are a vital part of the industr…', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}",True,False,False,Michelle Moffatt,0
581241318,581241318,GhelaBoskovich,"London, England","Revelation can be more perilous than Revolution - Nabokov. That, and #FinTech #FemTech. Lots of both, actually.",,3012,729,754,Tue May 15 19:04:15 +0000 2012,10678,False,14560,en,"{'truncated': True, 'entities': {'user_mentions': [{'id': 34919024, 'name': 'Ermis Awards', 'indices': [102, 114], 'screen_name': 'ErmisAwards', 'id_str': '34919024'}], 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/841259874432487426', 'url': 'https://t.co/dadsZil8z3', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [116, 139]}], 'hashtags': [{'text': 'digitisation', 'indices': [19, 32]}], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Mon Mar 13 12:09:18 +0000 2017', 'id_str': '841259874432487426', 'in_reply_to_user_id': None, 'contributors': None, 'favorited': False, 'retweet_count': 0, 'favorite_count': 0, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'lang': 'en', 'possibly_sensitive': False, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 841259874432487426, 'text': 'Just realised that #digitisation is actually just the run of the mill date these days 😂😂😂 loving this @ErmisAwards… https://t.co/dadsZil8z3', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}",False,False,False,Ghela Boskovich,0
2499228050,2499228050,PhoebeHugh_,London,Co-Founder & CEO @HeyBrolly · @efLDN 2016 · Co-Founder @AmbitionFirstUK,https://t.co/zdkI1pX2ld,1309,162,95,Fri May 16 16:05:24 +0000 2014,1304,False,665,en-gb,"{'truncated': False, 'entities': {'user_mentions': [{'id': 4276098016, 'name': 'Simon Bussy', 'indices': [3, 19], 'screen_name': 'SimonBussyAltus', 'id_str': '4276098016'}, {'id': 3578279549, 'name': 'Brolly', 'indices': [21, 31], 'screen_name': 'HeyBrolly', 'id_str': '3578279549'}, {'id': 2499228050, 'name': 'Phoebe Hugh', 'indices': [32, 44], 'screen_name': 'PhoebeHugh_', 'id_str': '2499228050'}], 'urls': [], 'hashtags': [{'text': 'noumbrellas', 'indices': [100, 112]}], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Mon Mar 13 21:16:04 +0000 2017', 'id_str': '841397473411231745', 'in_reply_to_user_id': None, 'retweeted_status': {'truncated': False, 'entities': {'user_mentions': [{'id': 3578279549, 'name': 'Brolly', 'indices': [0, 10], 'screen_name': 'HeyBrolly', 'id_str': '3578279549'}, {'id': 2499228050, 'name': 'Phoebe Hugh', 'indices': [11, 23], 'screen_name': 'PhoebeHugh_', 'id_str': '2499228050'}], 'urls': [], 'hashtags': [{'text': 'noumbrellas', 'indices': [79, 91]}], 'symbols': []}, 'in_reply_to_status_id_str': '841355131757162497', 'created_at': 'Mon Mar 13 20:18:19 +0000 2017', 'id_str': '841382938524692480', 'in_reply_to_user_id': 3578279549, 'contributors': None, 'favorited': False, 'retweet_count': 1, 'favorite_count': 2, 'place': None, 'in_reply_to_screen_name': 'HeyBrolly', 'retweeted': False, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'lang': 'en', 'in_reply_to_user_id_str': '3578279549', 'is_quote_status': False, 'id': 841382938524692480, 'text': '@HeyBrolly @PhoebeHugh_  Turning a negative into a positive - a lesson for all #noumbrellas 🌂☂️', 'coordinates': None, 'in_reply_to_status_id': 841355131757162497, 'geo': None}, 'contributors': None, 'favorited': False, 'retweet_count': 1, 'favorite_count': 0, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'lang': 'en', 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 841397473411231745, 'text': 'RT @SimonBussyAltus: @HeyBrolly @PhoebeHugh_  Turning a negative into a positive - a lesson for all #noumbrellas 🌂☂️', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}",False,False,False,Phoebe Hugh,0
242663173,242663173,MarcBElias,"London, England","MD @SprintPirates, former Head of Acceleration @Sbootcamp,co-founder and former CEO @Seed_Engine, co-founder @seed_academySA #amsterdam #damjuice #startup",https://t.co/w6XhDYySqj,999,968,47,Tue Jan 25 09:03:40 +0000 2011,398,False,1027,en,"{'truncated': False, 'entities': {'user_mentions': [{'id': 2499228050, 'name': 'Phoebe Hugh', 'indices': [3, 15], 'screen_name': 'PhoebeHugh_', 'id_str': '2499228050'}, {'id': 242663173, 'name': 'Marc Elias', 'indices': [43, 54], 'screen_name': 'MarcBElias', 'id_str': '242663173'}], 'urls': [], 'hashtags': [], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Sat Mar 11 17:09:20 +0000 2017', 'id_str': '840610604830380032', 'in_reply_to_user_id': None, 'retweeted_status': {'truncated': False, 'entities': {'user_mentions': [{'id': 242663173, 'name': 'Marc Elias', 'indices': [26, 37], 'screen_name': 'MarcBElias', 'id_str': '242663173'}], 'urls': [], 'hashtags': [], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Sat Mar 11 12:46:11 +0000 2017', 'id_str': '840544382277279746', 'in_reply_to_user_id': None, 'contributors': None, 'favorited': False, 'retweet_count': 1, 'favorite_count': 2, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'lang': 'en', 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 840544382277279746, 'text': 'Wise words at brunch from @MarcBElias ""It always works, a rain dance. You just don\'t stop until it rains. 100% conversion.""', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}, 'contributors': None, 'favorited': False, 'retweet_count': 1, 'favorite_count': 0, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'lang': 'en', 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 840610604830380032, 'text': 'RT @PhoebeHugh_: Wise words at brunch from @MarcBElias ""It always works, a rain dance. You just don\'t stop until it rains. 100% conversion.""', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}",False,False,False,Marc Elias,0
228614375,228614375,g33kbeast,"Redwood City, CA",Founder & CEO @Kryptnostic,https://t.co/nmplRKVgwr,289,124,32,Mon Dec 20 06:24:18 +0000 2010,2524,False,2770,en,"{'truncated': False, 'entities': {'user_mentions': [{'id': 15816595, 'name': 'Radley Balko', 'indices': [3, 15], 'screen_name': 'radleybalko', 'id_str': '15816595'}], 'urls': [{'expanded_url': 'http://www.avclub.com/article/trump-supporters-protest-man-high-castles-anti-naz-251886', 'url': 'https://t.co/XIlCliQxJc', 'display_url': 'avclub.com/article/trump-…', 'indices': [110, 133]}], 'hashtags': [], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Mon Mar 13 16:44:19 +0000 2017', 'id_str': '841329083430526976', 'in_reply_to_user_id': None, 'retweeted_status': {'truncated': False, 'entities': {'user_mentions': [], 'urls': [{'expanded_url': 'http://www.avclub.com/article/trump-supporters-protest-man-high-castles-anti-naz-251886', 'url': 'https://t.co/XIlCliQxJc', 'display_url': 'avclub.com/article/trump-…', 'indices': [93, 116]}], 'hashtags': [], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Sun Mar 12 12:06:08 +0000 2017', 'id_str': '840896690173444096', 'in_reply_to_user_id': None, 'contributors': None, 'favorited': False, 'retweet_count': 337, 'favorite_count': 379, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', 'lang': 'en', 'possibly_sensitive': False, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 840896690173444096, 'text': '""For whatever reason, some conservatives have interpreted this as being about Donald Trump."" https://t.co/XIlCliQxJc', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}, 'contributors': None, 'favorited': False, 'retweet_count': 337, 'favorite_count': 0, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'lang': 'en', 'possibly_sensitive': False, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 841329083430526976, 'text': 'RT @radleybalko: ""For whatever reason, some conservatives have interpreted this as being about Donald Trump."" https://t.co/XIlCliQxJc', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}",True,False,False,Matthew Tamayo,0
128620022,128620022,rquintini,"Palo Alto, CA",Helping those who build the future without destroying humanity. VC @lux_capital. Saudades do Rio.,,1337,539,76,Thu Apr 01 17:36:37 +0000 2010,264,True,259,en,"{'truncated': False, 'entities': {'user_mentions': [{'id': 104184507, 'name': 'Peter Hebert', 'indices': [3, 16], 'screen_name': 'peterjhebert', 'id_str': '104184507'}, {'id': 92359509, 'name': 'Happiest Baby', 'indices': [115, 128], 'screen_name': 'happiestbaby', 'id_str': '92359509'}], 'urls': [], 'hashtags': [], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Sat Mar 11 04:01:13 +0000 2017', 'id_str': '840412267699097600', 'in_reply_to_user_id': None, 'retweeted_status': {'truncated': False, 'entities': {'user_mentions': [{'id': 92359509, 'name': 'Happiest Baby', 'indices': [97, 110], 'screen_name': 'happiestbaby', 'id_str': '92359509'}], 'urls': [{'expanded_url': 'http://nymag.com/strategist/2017/03/snoo-smart-sleeper-bassinet-review.html?tag=strategist_todo', 'url': 'https://t.co/xrfy4Ipqlb', 'display_url': 'nymag.com/strategist/201…', 'indices': [111, 134]}], 'hashtags': [], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Sat Mar 11 00:26:24 +0000 2017', 'id_str': '840358208220807168', 'in_reply_to_user_id': None, 'contributors': None, 'favorited': False, 'retweet_count': 3, 'favorite_count': 4, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'lang': 'en', 'possibly_sensitive': False, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 840358208220807168, 'text': 'File in the “highly useful"" category: I Am a Less-Sleep-Deprived New Mom Thanks to This Bassinet @happiestbaby https://t.co/xrfy4Ipqlb', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}, 'contributors': None, 'favorited': False, 'retweet_count': 3, 'favorite_count': 0, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'lang': 'en', 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 840412267699097600, 'text': 'RT @peterjhebert: File in the “highly useful"" category: I Am a Less-Sleep-Deprived New Mom Thanks to This Bassinet @happiestbaby https://t.…', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}",False,False,False,Renata Quintini,0
19561116,19561116,amrit,"San Francisco, CA","Exploring the future as CEO of @cmykvc, a marketing agency and community of startups, investors, brands, and people improving the state of the planet.",https://t.co/xW6zezJk9t,6013,1996,382,Mon Jan 26 22:01:52 +0000 2009,56485,False,10759,en,"{'truncated': False, 'entities': {'user_mentions': [{'id': 6655612, 'name': 'Ellen K. Pao', 'indices': [3, 7], 'screen_name': 'ekp', 'id_str': '6655612'}, {'id': 480843442, 'name': 'Kapor Capital', 'indices': [22, 35], 'screen_name': 'KaporCapital', 'id_str': '480843442'}], 'urls': [], 'hashtags': [], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Sat Mar 11 15:15:56 +0000 2017', 'id_str': '840582064294383616', 'in_reply_to_user_id': None, 'retweeted_status': {'truncated': False, 'entities': {'user_mentions': [{'id': 480843442, 'name': 'Kapor Capital', 'indices': [13, 26], 'screen_name': 'KaporCapital', 'id_str': '480843442'}], 'urls': [{'expanded_url': 'http://bit.ly/2mv60Ut', 'url': 'https://t.co/KPyG4WMMoO', 'display_url': 'bit.ly/2mv60Ut', 'indices': [114, 137]}], 'hashtags': [], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Fri Mar 10 02:16:57 +0000 2017', 'id_str': '840023639546249216', 'in_reply_to_user_id': None, 'contributors': None, 'favorited': False, 'retweet_count': 65, 'favorite_count': 132, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'lang': 'en', 'possibly_sensitive': False, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 840023639546249216, 'text': ""We're hiring @KaporCapital! Four summer associates will have a great opportunity to get into VC. Learn more here: https://t.co/KPyG4WMMoO"", 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}, 'contributors': None, 'favorited': False, 'retweet_count': 65, 'favorite_count': 0, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'lang': 'en', 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 840582064294383616, 'text': ""RT @ekp: We're hiring @KaporCapital! Four summer associates will have a great opportunity to get into VC. Learn more here: https://t.co/KPy…"", 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}",False,False,False,Amrit Richmond,0
2330646224,2330646224,wryryry,"New York, NY",finance / early stage food + bev,,749,277,19,Thu Feb 06 18:00:16 +0000 2014,467,False,503,en,"{'truncated': False, 'entities': {'user_mentions': [{'id': 395978320, 'name': 'Ryan Petersen', 'indices': [1, 11], 'screen_name': 'typesfast', 'id_str': '395978320'}], 'urls': [], 'hashtags': [], 'symbols': []}, 'in_reply_to_status_id_str': None, 'created_at': 'Sun Mar 12 06:14:16 +0000 2017', 'id_str': '840808140618752000', 'in_reply_to_user_id': None, 'contributors': None, 'favorited': False, 'retweet_count': 0, 'favorite_count': 2, 'place': None, 'in_reply_to_screen_name': None, 'retweeted': False, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'lang': 'en', 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'id': 840808140618752000, 'text': '.@typesfast just emerged from binge YouTubing your interviews/lectures &amp; feel like I got a 4x BA in history, econ, tech &amp; trade in 4 hrs :)', 'coordinates': None, 'in_reply_to_status_id': None, 'geo': None}",False,False,True,Ryan Williams,0
